txn_id,user_id,name,card_number,merchant,timestamp,location,device_id,amount,is_fraud
2669,1ab9ec1f-545f-43b9-880f-598c8b2003db,Tina Hughes,378485110481451,Robertson Inc,2025-06-29 15:37:59,"Elizabethtown, WV",36a68503-c3aa-4a6e-9c79-86a1ea983542,284.76,0
2670,0b36ebda-d14d-423a-9aab-15b57f273104,Haley Davis,376072753700959,Reyes-Wilson,2025-07-02 17:28:58,"South Riley, MS",f378ba50-feff-47e2-9550-7d0aaf764b59,719.9,0
2671,37bc8aa0-de2a-4413-a460-8630a4a25ebe,Michelle Decker,6517688446741378,"Wilson, Perry and Fernandez",2025-07-10 23:02:16,"Bowmanmouth, NH",c3624b9c-42f7-4c81-a750-0b0ac14973b3,372.66,0
2672,3c672032-8e12-4c63-ad49-0da79c59eb5e,Debra Allen,3509905925941247,"White, Dixon and Norris",2025-06-29 12:26:48,"Mosleychester, ID",c2b8f111-78ce-4390-a622-cc6fe0890a31,255.11,0
2673,47f9af18-499b-449c-9a65-91eb9eb863c7,Jennifer Jimenez,4567550185775856,Thompson-Peters,2025-07-18 02:19:18,"East Wendybury, NJ",45bb5097-876b-4bab-9ed8-6c03773ab0cb,778.15,1
2674,9221f202-cf35-4365-b650-a6c7df7c9458,Benjamin Heath,6011969553251232,"Cook, Stephens and Sanchez",2025-07-25 19:36:47,"East Paul, KY",7aca285f-e458-4fef-a5d9-03d5bb9a1903,435.46,0
2675,e2c20f5f-d76b-4b12-8308-791ebb99d40b,Tina Russell,4038585403606096,Anderson Inc,2025-07-24 02:17:42,"South George, NC",f19e6713-c598-49eb-86b1-9e08989132c1,145.04,0
2676,d8f6c51d-b680-4053-9350-b8a0f56e8d40,Sabrina Bell,30346123665581,Harris-Walker,2025-07-12 02:56:42,"New York, NY",3f023bda-8fd7-486b-af00-8f6f162cdbef,4073.59,1
2677,f25fec8b-7fd5-4c5c-ac28-af8e3fa1b55e,Cory Anderson,4084636397610802904,Hall-Brown,2025-07-14 04:22:17,"West Kathy, FL",08df126c-03ef-4b5e-aa2e-4f6600b8a087,1127.48,0
2678,20e7931b-46d5-46b2-8aab-35407451f344,Mary Brown,4629811872527257,Johnson-Moore,2025-07-07 03:37:16,"West Sharibury, PA",364e742e-3405-4f32-867f-83eda0da57d4,512.48,0
2679,62b06252-dec3-48e2-af5d-13720eeddf0b,Lori Martin,3588242706506476,"Charles, Parker and Norton",2025-07-03 04:19:24,"Powellfurt, CA",229ce360-60b7-4e87-bd93-bc3a17221017,2171.39,1
2680,1795ef64-2e13-4545-9bfa-753bdf60ce0b,Brianna Smith,340871252048783,Levine Ltd,2025-07-17 19:18:42,"Porterborough, RI",2d41ad8f-ec0c-4fa2-abd3-30c352471ac7,1179.66,0
2681,0be16126-2d9a-4aa7-b8b9-56c68d8733b3,Charles Foster,4227230699657889966,Brown Ltd,2025-07-14 01:35:01,"Torresfort, OH",6e69fdc3-45a7-4450-9b85-47277582c3c8,12.54,0
2682,cc75a30b-0adb-4742-ab09-f92b1e40ad39,Tiffany Smith,4031613481986,Burke Group,2025-07-08 01:53:19,"South Deniseview, NJ",cba85c5e-62cb-454a-8a6d-c3197ac06134,1180.22,0
2683,86f73155-0b60-4853-91ff-7a089396e392,Melissa Williams,2237966430260557,Garcia-Powers,2025-07-15 16:04:30,"Smithburgh, DC",c12cc54e-a74c-4d34-856a-fb1d5656eb95,961.35,0
2684,a6abc727-bac7-473f-9236-1b52a7376365,Keith Diaz,6568132361397278,Kirby and Sons,2025-07-25 23:17:37,"New York, NY",aefd5a0a-e0d2-47ef-8997-01b8fda6a7ff,4781.99,1
2685,e4cdc324-7fe7-48b8-9c12-e89c51ecff17,Trevor Russell,4332874404874025,Parker-Mendoza,2025-07-25 09:15:52,"Marshallfurt, IA",ef682a9d-2b64-4ae9-9284-d6d4a33cc555,1121.42,0
2686,9a74bb1d-7244-4a05-a813-faa232adf03c,Cynthia Delacruz,347148653964469,Velazquez Ltd,2025-07-20 01:13:15,"North Wandaport, CT",10cba574-2477-478e-99f0-6c36fee8749a,149.71,0
2687,05e40f85-0a7d-4d00-9f15-679dffb42d1e,Katie Valdez,3596246160985506,Hill Ltd,2025-07-25 01:29:28,"Annettehaven, WV",44b0a0fd-b26e-4bd8-8c16-71908f868eee,976.55,0
2688,390c8676-d267-4432-b791-7e62005bc44d,Kenneth Hampton,4436526168416,Koch-Webb,2025-07-22 14:36:23,"East Michael, MN",ff0e0b77-ae45-4bd8-b477-d1e2b333b7a0,187.26,0
2689,f7e380f5-c7ce-4ffe-a7a0-27ba21a5bfb7,Nicole Morrison,4652447978796291096,Peterson-Russo,2025-06-30 00:36:04,"East Aaronshire, IN",db2a2e80-ee72-420e-ab62-1da132e2fdfa,263.8,0
2690,bfc68652-a493-499b-990a-a9861650e67f,Vincent Daniel,4682396576416,"Smith, Morgan and Washington",2025-06-28 17:48:11,"Port Kimberly, AR",1495641d-68f1-4911-a495-11c4c2ebe130,92.89,0
2691,84e715c1-c90f-4c96-ae40-31391b7e0639,Ryan Brown,341051935769399,Robles-Wheeler,2025-07-27 13:28:06,"Medinamouth, ND",22dc4a88-59dd-47cf-9e81-7b3d8077effd,601.36,0
2692,d8848b00-2c47-45a1-816d-98e1265309c4,Jonathan Schultz,2720285714396191,Shepard-May,2025-07-10 02:27:06,"Tokyo, JP",aab2afa3-dd91-465a-b269-c901c6e4bcaf,764.4,1
2693,ce68e062-0583-4d3a-a50b-1c38bb4b4022,Julia Clay,213125274747102,Brown-Reid,2025-06-29 00:37:53,"Lake Kevin, AK",c058ca44-6dc3-436f-892a-da276789eb9e,1188.65,1
2694,51352b52-d051-48bd-be22-fba9ec68c2ec,Sophia Hendrix,36050402451093,Sandoval-Goodwin,2025-07-14 23:34:21,"Lake Daniel, OH",690cd733-a24b-4f41-a116-2be96915e70b,1068.14,0
2695,672b06fd-ea4f-4cfd-978b-1bce6ccd50bf,Mrs. Danielle Murray,4224318219518436,Cole-Moore,2025-07-25 00:02:04,"Charleschester, AS",cb039d47-ae36-4ffe-b922-d9f3d252e8f2,228.99,0
2696,6b4507d9-ab66-4f2a-80f2-54ab849d2798,Michael Andrews,4998378207285566,"Herring, Johnson and Gomez",2025-07-22 09:42:05,"South Anthonymouth, OH",e4f7a8a7-995d-4db7-ac77-0d8184da23a9,821.17,0
2697,42bad452-ef76-4f62-95e4-7332cdcdfb9c,James White,3598873661235897,Koch LLC,2025-06-30 22:22:52,"South Dennis, SD",ed8ee4bf-c0cf-44d2-bd58-b9153dcad025,1166.46,0
2698,5fe043f7-2e8b-48cd-a121-48faf234322f,Wesley Strickland,6011911630188573,Wood and Sons,2025-07-26 02:49:37,"Zacharyside, LA",50cac600-9a26-4210-bfac-d7f27a1d2f2e,952.31,0
2699,586c6294-d6a4-4470-9a7a-6ef53bd60e04,Morgan Wyatt,4667944005551775422,Henry Ltd,2025-07-06 15:54:52,"Lake Anthony, MN",8000c340-20ea-4208-b1ca-97385cd04000,143.06,0
2700,ef66bdc3-91f9-4a4a-8777-944a6e9864f0,Todd Clark,4404032593081038354,Burch Group,2025-07-14 19:58:45,"Geraldmouth, MN",1628f6b1-5395-40a5-a98b-2e9c14945993,1173.28,0
2701,5adb5790-c1e2-4003-a393-cb5eefe5f918,April Hudson,213154279084188,Stanley-Huff,2025-07-15 08:18:37,"Kellyton, UT",f76fe649-0325-4bc1-a5a0-6d85416a6ba2,745.19,0
2702,5af90b27-b1b9-4dfd-87cb-db360609da32,Susan Burke,580267580554,Black-Nichols,2025-07-08 21:00:51,"Andrewsmouth, OH",0152befd-b601-4725-aa84-a07b525b24e4,969.74,0
2703,ff597f9b-a461-4e22-8cbf-28254647e950,Christopher Atkinson,3523874461293136,Rose Inc,2025-06-30 20:30:48,"Davischester, IA",b6670664-1490-40f1-ac1f-3b5ec95c0d73,398.2,0
2704,9d022d7b-62ea-40d1-8531-89e4f299c244,Andrew Taylor,379348628995306,Jones-Phillips,2025-07-21 02:42:54,"Tokyo, JP",2460534a-ff93-4aaf-89a6-8a24939a4178,527.34,1
2705,5adb5790-c1e2-4003-a393-cb5eefe5f918,Debra Blackburn,2486869159848313,"Evans, Carey and Mclean",2025-07-21 17:13:01,"Frankmouth, AZ",0abcc60a-a9e0-4c5c-82ac-cf7fa50290b2,838.12,0
2706,626ff59a-9bd8-4a5c-a76e-7d89fc97da61,Casey Hull,4649340618703291,"Miller, Lang and Brown",2025-07-22 05:14:16,"Isaacberg, SD",af4a21cd-8c79-4770-a30d-fe9f8344b475,897.59,0
2707,7d5bdde7-3965-4f29-87dd-823758723058,James Gross,3577524912666159,Bailey and Sons,2025-07-05 17:59:06,"West Clayton, MT",2fba5917-2cdf-495d-bc72-9440d857fb0f,34.23,0
2708,3c672032-8e12-4c63-ad49-0da79c59eb5e,Christopher Black,4473009934089419,"Snow, Patterson and Armstrong",2025-07-19 06:20:49,"Gailside, NH",2c5f8ed0-1d5d-44b4-9078-a2801fa2ef1b,137.85,0
2709,c3cf0fa2-44f1-494f-a427-e30813a1ab45,Heather Johnson,4169417317669765,"Delgado, Tyler and Waters",2025-07-10 17:47:02,"Randallside, AL",aca5fa72-2c4a-49e8-a195-1e35ad2e27bd,238.09,0
2710,e22c1817-1bb0-4323-8a61-408bbfea4fdd,Eduardo Bass,30066894910095,Gonzales and Sons,2025-07-22 01:00:18,"Andersonchester, NY",4e016783-066a-4bda-8745-801c8f74e642,311.47,0
2711,28e2ebe8-2120-471e-8227-d03fc7d576cd,Corey Miles,3530696951378221,Johnson LLC,2025-07-14 18:29:23,"Turnerfort, MD",a6646d15-2068-44d6-8b20-d56cd0ac7002,968.98,0
2712,73e21ae3-7264-4130-8fd7-b26eab72bec5,Natalie Miller,346234343951180,Padilla and Sons,2025-07-19 10:08:20,"Longview, AS",ea283779-76ce-4935-8865-5df5bcad586b,209.35,0
2713,d86dc071-927b-47f6-9458-09852a8348dc,Jennifer Vega,4480936400499637016,Bray-Garner,2025-07-05 01:41:20,"London, UK",dae9677a-a36c-43f3-a679-28648f11513b,1449.82,1
2714,63881080-554d-4568-95f3-3c539f2c5d04,Shane Stone,2277714069396917,"Barrett, Sutton and Garcia",2025-07-07 21:22:17,"Powellfurt, VT",40b5bf56-2757-4d89-89d4-f4dc272a1e55,287.51,0
2715,e22c1817-1bb0-4323-8a61-408bbfea4fdd,Alicia Bell,4841291264932629143,"Smith, Thomas and Lee",2025-07-12 03:26:35,"West Kevin, VA",acb689c1-704a-4152-b2cc-f96b58c4007c,3151.21,1
2716,6065a267-2df2-49ee-9928-24481b5214fc,Madeline Bush,4147401099595353,Riley and Sons,2025-07-18 09:31:04,"Davidstad, MA",642dcc59-b0f8-42d8-8f9f-3c7217dc5cce,772.92,0
2717,ef89015c-6357-4649-be02-5828635a1e83,Nathaniel Thompson,4127925204038176,"Burns, Austin and Davis",2025-07-08 04:19:22,"Port Kyleborough, NV",bebf1bd4-fdd8-4ff2-bf2f-7eeb262c4beb,170.85,0
2718,d13698af-f0c5-4a76-bda7-9e449ade9f20,Ashley King,4481612120133477,Lewis LLC,2025-07-04 23:06:02,"Garciafort, WV",01c9bb9c-6614-4b2f-8fb2-32a56a18bb9c,428.69,0
2719,58513d24-0f03-440d-bc32-6aabc501f5b2,Matthew Thompson,372142808811525,Roberts LLC,2025-07-26 02:06:22,"Kevinhaven, GU",9d06ade1-a258-483d-a433-7d2adad99cdf,1164.2,0
2720,f6d1e067-5f3e-49ac-bd83-40f32bcd277a,Andrew Burnett,3564513001246655,Jenkins-Griffin,2025-07-03 02:44:44,"New Jay, DE",2279ff4a-378c-4e0f-91c8-ca7c1ab52639,545.35,0
2721,331d113a-43b1-4e56-965e-d7881b085baf,Matthew Chaney,3517915523114600,Ward LLC,2025-07-05 19:48:57,"Hillmouth, MD",0d5a76c5-a121-40f5-b881-0c0fad6d54d6,531.51,0
2722,079062ad-0345-427e-be3f-b8a491bf2f59,Ryan Jones,639039078428,"Warren, Cowan and Clements",2025-07-21 01:32:06,"Tokyo, JP",6e3457cd-1b05-45cd-a27c-8c343d763edb,812.79,1
2723,1a1ad4b1-e159-4223-a31d-392270696f21,Joseph Floyd Jr.,4683777016249467,"Diaz, Sanchez and Bennett",2025-07-17 20:23:21,"Jeffersonshire, DE",0c573fa5-714e-4cda-bfd7-4d9a8511164c,260.54,0
2724,d716a3c8-1b51-4325-8226-4f8bccec631c,Emily Garner,3589673273469152,Ray-Parker,2025-07-06 09:22:32,"Michelleton, WY",0f781387-a4db-44ca-9213-3b0d84733db3,403.84,0
2725,65872d1f-8a46-4fed-bc4d-ecf2f174aa61,Vincent Long,4139821392996101929,Anderson-Lucas,2025-07-03 05:40:04,"New Andreaview, RI",1fbb8d28-3334-4fb8-9908-50760911a857,61.55,0
2726,6d541354-0785-4ea1-996e-28d6c554952f,Aaron Bailey,36170085230653,"Shah, Miller and Brady",2025-07-25 07:26:05,"Brownside, MP",dd2d8599-0b08-49ef-973b-f2ff1811bdd3,974.23,0
2727,db6b08e7-8dc8-420e-bb99-a04c08a77c7e,Ana Molina,3518548908306712,Simmons Group,2025-07-22 23:29:51,"East Amandaburgh, RI",7ec21edb-7a43-41aa-a3d8-f3d63702dd70,115.41,0
2728,67020d29-d85d-4bd9-9724-6dfce88831e5,Natasha Flores,6597741851633128,Cunningham Group,2025-07-12 05:25:28,"Port Gregoryberg, AL",3618c99b-3a32-4b53-833e-049725743b78,430.57,0
2729,6b71d8c2-9173-4647-bf3d-3f4a87a9454a,Kelly Cole,6572669765296972,Scott Inc,2025-07-04 23:34:38,"East Carlosfort, AR",d056771e-aef6-41d1-8785-232ad3364ea9,735.49,0
2730,1cc60dc7-5db0-4616-b8d7-93169e4f437c,Selena Flores,343181577197472,Sutton PLC,2025-06-30 15:20:57,"Adamtown, MI",affb7f95-beab-4078-8ce2-d2353958761c,492.25,0
2731,61de88bf-11ac-4ef4-9c14-d1475ffcf53d,Danielle Everett,3570103435352964,Santos-Wells,2025-07-09 07:38:57,"Powellfort, AZ",2395f1db-1ed4-4534-b7c1-48ec74fbee03,596.57,0
2732,51fcef10-1239-4817-acb5-201e4dff3e19,Jonathan Curtis,345538376839364,Colon Group,2025-07-06 09:49:08,"Taylorstad, GA",d81c2ac3-03aa-478c-9cea-338788b9fea2,672.91,0
2733,e40ffda9-36b3-47a9-8bb6-ae7d552925fa,Michael Nguyen,6011740739009319,Fitzgerald-Jackson,2025-07-04 00:27:34,"Tokyo, JP",092cc856-d752-4ece-8a46-027dab987d88,3809.6,1
2734,a4a49754-6980-41be-a276-6781b3d9d949,Austin Hunter,4441911150961,Crawford Ltd,2025-07-04 08:47:37,"Brittanyshire, GU",f72300bd-8f5c-49c2-b49e-32b31fc79ee7,1130.89,0
2735,7192d0cb-a863-479b-9c5d-b65e193c3ac7,Colleen Wood,30519270652392,Schmidt-Craig,2025-07-05 05:30:16,"New Tom, ID",5c49f947-df80-4815-aba9-f70b3fa05ae7,914.46,0
2736,e2c20f5f-d76b-4b12-8308-791ebb99d40b,Kathryn Griffin,4507418079549345,Trujillo-Anderson,2025-06-30 07:58:28,"New Dennisbury, OK",e72440d0-bab2-485e-816a-5c6759f02826,891.39,0
2737,88d2d9b7-7927-44fc-8e68-a0189a5e0525,Laura Jordan,639091754148,Nguyen Ltd,2025-07-22 02:59:06,"Millerton, NE",7d2bd52f-9de8-4def-ba17-cdccf1da4bd9,424.71,0
2738,2fa0b6b6-694c-41f3-bd44-253e53d591c6,Dana Mays,4280804121119497,Barton PLC,2025-07-11 13:48:37,"New Beverlychester, OH",033c25f4-8a62-4b22-a2f8-0464c60f8d8c,375.88,0
2739,489eb2de-7ca8-47ac-b20e-e08893c53f25,Alexander Woods,565514412107,Sullivan Group,2025-07-23 15:35:39,"North Maryfort, KS",00d0a509-e614-4011-a9fc-39be14fb0c64,696.27,0
2740,e79ec1ab-211d-4b01-af24-3d86f55b63e4,Tyler Dunn,4160053109530557,Phelps-Brown,2025-07-18 12:24:38,"New Matthew, MP",55642498-d5c1-43a5-bbcb-8d1dffabda47,1143.69,0
2741,4db7c58a-f916-4f51-8e57-73aaadb980b5,Jacob Bennett,3565220112030106,Thomas and Sons,2025-07-18 13:42:35,"Shawnastad, KS",50199125-4c82-43e1-90cb-51114657d584,429.41,0
2742,31908ba6-8734-474d-af92-bf0cc02f34da,Denise Powell,2243424103827775,Frank-Howell,2025-07-16 04:47:12,"New York, NY",beabc534-f53a-4483-8764-8a8b049c11e3,5077.16,1
2743,9a323b02-b634-4dd5-aeab-f365f1457d7a,Christian Wilson,2512628327227802,Pittman and Sons,2025-07-21 15:26:41,"Port Gary, HI",91385eb6-bb24-4c8b-8ca9-854821a00c6d,915.1,0
2744,af8d3378-1e7f-4ac4-b985-f3d75c56a2d9,Cindy Howell,3573476238811494,Bennett LLC,2025-07-12 18:27:28,"Lake Christine, OR",f6d73dac-e0c1-4760-a09f-4aa135feee32,90.16,0
2745,1a8da329-5e59-4414-b07e-cdad72c21da3,Becky Martin,3596965879181269,Freeman Inc,2025-07-03 00:24:49,"Wallaceshire, RI",7749d3e0-a56a-4b8d-9773-40d5d6ec412d,9.06,0
2746,e512ad6b-1665-407c-b0fa-3f86e33dc32f,Garrett Lee,3543055897062354,"Moreno, Ellis and Orr",2025-07-18 00:13:10,"West Nicholas, CO",8007a47f-1ec5-4dbd-a39c-16698aa172fe,469.99,0
2747,5dbe758f-3071-42f6-a161-90f8c4d12a47,Jessica Good,349881400455211,"Brown, Scott and Stephens",2025-07-06 05:03:55,"Deborahton, NH",b37bb1d9-c99d-451d-b4b8-10dbcbebd577,729.55,0
2748,0a87940f-4d20-411f-b3cf-49afdae7d636,Maria Baker,4771285445914798769,Davis-Campos,2025-07-23 19:02:27,"West Cynthiaport, NE",e8ba9407-8e83-4b09-9b0b-2217616e03e9,625.52,0
2749,c4a03152-09db-457a-8541-f05f9800bcef,Robert Hardy,4985664905461483,"Harrison, Frazier and Casey",2025-07-06 05:48:22,"Port Anneport, IN",46a6af88-92e8-48fa-95a9-dac76907a28e,672.74,0
2750,2584fc4f-17b8-4f4d-b190-354b340b0347,Felicia Cervantes,3540738176018238,Peterson-Christian,2025-07-24 06:04:55,"South Willie, MN",f37d61e6-5649-426b-af00-4bb1ec3b9604,108.16,0
2751,4be1b029-1031-4e65-bc1f-6a603d6ffc7f,Brenda Bowman,4130199982266,"Cox, Bray and Miller",2025-07-07 12:35:23,"Port Adamstad, PR",dafaf994-5d22-4daa-a5ad-6884bbff4639,1071.65,0
2752,6a4d9e7e-57f2-49cf-b455-9f8fa355c52e,Robert Wilson,4086195248332022,Gilmore-Randolph,2025-07-07 17:50:57,"Kimberlybury, MA",e62d99ac-a043-42b6-9c3b-118a1e9b39dd,975.02,0
2753,51a402b6-db50-4ea8-a301-a68d0c9e3755,Julia Gordon,373633173224905,Johnson-Meyer,2025-07-22 03:00:21,"London, UK",3024b632-d50d-44c8-8ec7-c638f1ea992b,2200.45,1
2754,9291b208-4195-4358-9de2-292a8375aaf6,Dana Daniel,6579206762126739,"Weiss, Smith and Quinn",2025-07-24 13:07:13,"North Charles, ND",8722a250-8b2a-4a08-a120-c2b46abc6202,251.53,0
2755,7d5bdde7-3965-4f29-87dd-823758723058,David Rivas,30547472280431,Rodriguez-Hernandez,2025-07-03 03:15:24,"Gordonview, VA",cf9ab398-6cd6-4535-92ba-cbc70056c8d3,210.89,0
2756,ce60f606-067c-4179-905a-3bc6349cf720,David Sweeney,5559481568544148,Sharp and Sons,2025-07-05 02:24:30,"New York, NY",143ab465-8235-4393-8c22-f5248e252be5,335.71,1
2757,d13698af-f0c5-4a76-bda7-9e449ade9f20,Larry Holt,676208983798,Haynes-Dickerson,2025-07-14 03:05:28,"Lake Lisa, LA",e755e098-a945-435f-b945-313210c6f7a4,58.09,0
2758,8666a174-ae94-4de8-b77b-4f1e3aee2716,Alexander Ayala,6559531392872202,"Jenkins, Hayes and Rodriguez",2025-07-06 00:56:00,"London, UK",b6bf20fe-6ac1-45f4-a15e-7ffc44bb9f7a,494.79,1
2759,63881080-554d-4568-95f3-3c539f2c5d04,Caitlyn Oliver,2264867526068167,Thompson-Harrison,2025-07-26 21:13:10,"Port Kelseyfurt, WV",86554e82-3d2f-4e5e-ad50-8dd0971d9035,153.06,0
2760,2abec9f9-3b02-4c04-b11a-7774b3c91270,Kelly Avila,374630151128107,Phillips-Cordova,2025-07-18 20:31:34,"East Stacyville, KS",ebe227cf-0742-4410-a714-f91db65bc765,496.61,0
2761,b920ba33-0f47-451c-800a-4a944e09e26b,David Allen,4491145140461261,Bass Inc,2025-07-07 02:11:24,"Tokyo, JP",9e515c40-eb2c-4010-a76e-a3f0988a1c11,5464.16,1
2762,455dc8f5-fc5b-40a1-b81a-dea8593436c7,Jamie Padilla,4132133552078760,"Hernandez, Patel and Taylor",2025-07-11 01:25:48,"Lake Reneeside, MH",2a47e093-0a17-4d35-92c8-d31bc9d2cc57,891.33,1
2763,692c04b9-26dc-4d10-9e82-f1edf242e385,Michael Guzman,5174557784399832,Spears-Johnson,2025-07-17 11:32:47,"Torreston, KS",69767479-8070-44d0-865e-29634801bde8,307.43,0
2764,bfc68652-a493-499b-990a-a9861650e67f,John Hampton,4129013054392460,Fields-Haynes,2025-07-13 21:35:57,"Jerryfurt, MA",e203c4a3-6891-4e7e-98ed-00c70843d901,162.73,0
2765,3924bcac-92d7-4b21-b3eb-9f19d08828b3,Elizabeth Mills,375368307766715,"Swanson, Wang and Bowman",2025-06-29 16:17:29,"Amberberg, FL",81a134bd-3e7d-4d54-b3ec-b1107cf624c9,500.63,0
2766,13412011-40be-4e61-bdb0-acec4dfa5272,Kimberly Nguyen,180030126370211,Roy-Reed,2025-07-27 18:45:14,"Cartertown, OR",a9641a92-cea4-468e-a3ad-f28f17da7da3,386.88,0
2767,814a9121-dbdf-4a13-953b-616978d41e22,Danielle Lowe,2436806425191210,Murray-Fry,2025-07-01 03:10:48,"New Adamchester, ND",e8448bb6-4c5b-42ef-bbc0-132c54845be0,4628.95,1
2768,db396825-b0f3-4641-bd01-d6effeea4abf,John George,180050866173500,Bond Ltd,2025-07-06 05:11:08,"Keithfurt, MD",d1f9b281-064c-4d80-aa34-0f6836c47f18,448.33,0
2769,8e18ce61-aeae-4029-8335-73f20735fb94,Mrs. Pamela Lewis,5384689657324963,"Blackwell, Scott and Hooper",2025-07-14 20:44:12,"Rojashaven, ND",9bc7489c-7933-4bc2-97e8-cd73ee338f00,112.84,0
2770,c0773aa6-b136-455a-87b8-de237f6bbfe1,Christopher Richardson,6011060964174054,Johnson Group,2025-07-06 07:18:55,"Crystalmouth, TN",64e075bc-9436-4073-b7a1-f4effe4d0b32,1080.86,0
2771,cb0cacf5-e2f9-4ca7-af22-445c72289fca,Edwin Hogan,3565787525489087,Sandoval-Hernandez,2025-07-07 13:22:33,"Lake Shirleyburgh, AZ",f71d36ec-5aff-4a4f-ac1f-50c1da10ec26,711.43,0
2772,3c5dcf12-841e-44b4-97d9-b785eae23edb,Christina Robinson,4241074821667,"Thomas, Pierce and Hernandez",2025-07-08 21:10:09,"Woodsberg, GA",926a9773-33e1-4c64-9b0c-e33151e1e1bf,70.4,0
2773,f0730f00-23d0-4e1c-a975-e8266d1dc7b8,Andrea Clark,372607055776324,Fields-Wise,2025-07-15 00:47:19,"Richardfurt, VT",7a86d6fc-1d4f-45c5-98bd-3c250ef9fa28,591.9,0
2774,0a015e98-68af-4993-b3f0-1e165d59da7e,Martin Ellis,3577858005323595,Ramos-Cervantes,2025-07-19 00:21:44,"New York, NY",f86bf59b-56c1-40e9-a931-841616ef0a18,4887.88,1
2775,0eb0493a-4b34-4ad7-a437-4003587db734,Amber Johnson,4464243022377561894,Alvarado Ltd,2025-07-03 07:18:40,"Christieburgh, ND",d427a1eb-f271-466d-9780-60ea12b89746,684.69,0
2776,f078eaec-35a7-4121-9da2-3cb2450f121b,Wayne Delgado,343149970247228,"Jackson, Houston and Gutierrez",2025-07-09 22:38:52,"West Dennis, VA",5874398f-ee25-464e-b040-b02eff0bb8bb,156.65,0
2777,37270182-a4ad-4fa8-9c1b-29f2723796ac,Joseph Mcdonald,2269553783648991,Tran-Singh,2025-07-01 14:46:31,"Boydside, NJ",05d23e35-9e5c-4733-ae93-fd1cb3d0939b,418.94,0
2778,9f32581c-00ad-4be7-b1db-2ee03f5b40a8,Matthew Walsh,571129286613,"Reese, Mason and Peterson",2025-07-12 03:53:44,"Tokyo, JP",529ada07-3e65-4425-89d0-04eed81a1fac,210.87,1
2779,27b03e31-b1fa-4d9b-8527-53ef56f6148c,Charles White,3511200795893678,Cox PLC,2025-07-22 21:29:45,"Davidchester, CT",4169519a-fb47-46ac-af97-883b813b680e,628.28,0
2780,8292d4b6-7f51-4734-b83e-7bff8522071f,Patricia Taylor,4758845187511615612,Walter-Evans,2025-07-03 04:47:40,"New Anthonychester, AR",3584cae7-2ac5-4df0-9721-fc2dece1b74c,29.45,0
2781,41915bc7-3aac-4a02-b668-22d7efccaff6,Brandon Keith,30108837919302,"Cross, Russell and Hayes",2025-07-27 05:40:15,"London, UK",4273c2fe-dc9e-46ca-a8fd-ca890403a417,2074.31,1
2782,bb36913f-ef19-4eb1-a113-6c1021e2f353,Katherine Sanchez,3527532386478440,Vance-Cooper,2025-06-29 15:34:37,"South Mary, SC",85be8c1b-4d86-4179-8560-2e1670ef97db,1191.19,0
2783,0f31689e-0f22-4b11-9412-153948c52ce4,Dr. Michael Mclaughlin MD,3555480788852140,Foley PLC,2025-07-11 22:40:28,"Tokyo, JP",134742a5-3919-4023-9c50-42427a177832,3459.73,1
2784,130c796b-a75e-49a7-9337-9c5396ee26a2,Mike Hutchinson,3594367328033435,"Savage, Alvarez and Jones",2025-07-18 20:15:21,"Jerrymouth, GU",32d69246-db21-4635-8ef6-7085d535b0b4,265.65,0
2785,ab70e3cb-1d50-45c2-b752-bb22290b5424,Melinda Bates,6011083908524473,"Moss, Campbell and Hughes",2025-07-15 08:59:39,"North Stacey, CO",6b245844-5701-43a7-927f-abfdd3e3db10,1175.21,0
2786,e7fb3371-7547-4163-9913-1e619ae17f09,Brandon Clark,3521596011896942,Steele and Sons,2025-07-15 05:21:33,"Everettmouth, PA",e3394d87-86d7-438f-99db-ca584092def2,1105.75,0
2787,8ac446c9-0015-4f6f-98ce-d33375c5dc57,Tyler Bell,4482531958192214461,Choi and Sons,2025-06-29 23:22:34,"Sherrybury, VT",893dbe6f-8952-43c1-ab13-4bafe190a365,254.09,1
2788,549934a2-20f3-44a2-8a92-7016ffe31686,James Harris,4139732326071,Morgan-Byrd,2025-07-13 02:41:23,"Morrisside, AS",c26788b7-22e4-44f6-9ef1-2539715ec2b5,169.27,0
2789,caf395ef-b709-4872-a58e-8b1a47eac4d2,Peggy Moore,501883012483,"Harmon, Schaefer and Lloyd",2025-07-22 04:37:52,"Port Fernando, NE",d827121c-18fe-4434-ae38-efdd892eeffa,86.66,0
2790,36e414b7-cee6-4e15-ac7f-037eb0107ed8,Erika Smith,4074935623299,"White, Ross and Schmidt",2025-07-03 01:29:24,"New York, NY",d60246c1-3cb0-4d93-a371-8dd313e04c8e,916.06,1
2791,eab30eae-41a6-4446-bedb-78fcb49ffaa0,Jay Campbell,6521124256212536,Harvey-Lewis,2025-07-27 18:12:07,"East Jessicamouth, TX",9d0f6293-8c5b-452c-a1f4-4d5cc94cc341,694.69,0
2792,24765bd7-b768-4c6c-9aee-5e16510d9424,Richard Holland,4074559441796958,Lee Group,2025-07-16 00:42:04,"London, UK",245692cd-a079-4060-a84f-b7fc6989c9a4,3719.48,1
